wavelength,flux
3594.581499,4.105157E-16
3598.345272,3.708983E-16
3602.109045,3.892071E-16
3605.872818,4.001163E-16
3609.636591,3.735182E-16
3613.400364,4.001164E-16
3617.164137,3.756548E-16
3620.927911,3.856832E-16
3624.691684,4.117200E-16
3628.455457,3.825950E-16
3632.21923,3.816053E-16
3635.983003,3.759880E-16
3639.746776,4.092517E-16
3643.510549,4.585728E-16
3647.274322,4.598626E-16
3651.038095,4.237485E-16
3654.801868,4.694356E-16
3658.565641,5.187430E-16
3662.329414,4.744242E-16
3666.093187,4.603418E-16
3669.85696,4.544374E-16
3673.620733,4.468132E-16
3677.384506,4.557004E-16
3681.148279,4.913671E-16
3684.912052,5.286627E-16
3688.675825,4.949357E-16
3692.439598,5.070680E-16
3696.203371,4.769059E-16
3699.967144,5.345812E-16
3703.730918,5.770405E-16
3707.494691,5.582737E-16
3711.258464,5.676698E-16
3715.022237,5.440282E-16
3718.78601,5.493536E-16
3722.549783,5.468092E-16
3726.313556,5.636403E-16
3730.077329,5.803076E-16
3733.841102,5.965119E-16
3737.604875,6.114803E-16
3741.368648,6.527687E-16
3745.132421,6.614203E-16
3748.896194,6.727874E-16
3752.659967,7.608652E-16
3756.42374,8.876114E-16
3760.187513,9.204925E-16
3763.951286,8.990448E-16
3767.715059,7.568174E-16
3771.478832,6.799883E-16
3775.242605,7.014642E-16
3779.006378,6.405990E-16
3782.770152,6.397429E-16
3786.533925,6.370143E-16
3790.297698,6.944144E-16
3794.061471,7.067344E-16
3797.825244,6.305183E-16
3801.589017,6.609195E-16
3805.35279,6.838265E-16
3809.116563,6.685753E-16
3812.880336,5.968695E-16
3816.644109,6.285846E-16
3820.407882,6.807814E-16
3824.171655,6.576207E-16
3827.935428,6.735313E-16
3831.699201,6.791318E-16
3835.462974,6.709498E-16
3839.226747,6.955244E-16
3842.99052,7.716789E-16
3846.754293,7.444625E-16
3850.518066,7.256569E-16
3854.281839,7.541014E-16
3858.045612,7.513028E-16
3861.809386,7.620680E-16
3865.573159,7.572835E-16
3869.336932,7.285643E-16
3873.100705,7.410256E-16
3876.864478,8.029360E-16
3880.628251,7.774041E-16
3884.392024,8.256679E-16
3888.155797,7.986341E-16
3891.91957,8.414479E-16
3895.683343,8.606837E-16
3899.447116,8.927073E-16
3903.210889,9.093261E-16
3906.974662,9.034465E-16
3910.738435,8.609149E-16
3914.502208,9.004401E-16
3918.265981,9.735556E-16
3922.029754,9.734469E-16
3925.793527,9.598817E-16
3929.5573,1.011126E-15
3933.321073,9.905578E-16
3937.084846,9.481927E-16
3940.84862,1.003121E-15
3944.612393,1.032201E-15
3948.376166,1.060427E-15
3952.139939,1.022425E-15
3955.903712,1.062053E-15
3959.667485,1.047625E-15
3963.431258,9.962327E-16
3967.195031,1.025421E-15
3970.958804,1.041658E-15
3974.722577,1.071329E-15
3978.48635,1.087605E-15
3982.250123,1.048416E-15
3986.013896,1.094013E-15
3989.777669,1.063820E-15
3993.541442,1.079295E-15
3997.305215,1.104454E-15
4001.068988,1.026445E-15
4004.832761,1.126607E-15
4008.596534,1.091613E-15
4012.360307,1.045559E-15
4016.12408,1.056042E-15
4019.887854,1.078992E-15
4023.651627,1.070291E-15
4027.4154,1.079388E-15
4031.179173,1.044969E-15
4034.942946,1.153531E-15
4038.706719,1.083114E-15
4042.470492,1.045950E-15
4046.234265,1.066325E-15
4049.998038,1.023759E-15
4053.761811,1.028805E-15
4057.525584,1.066459E-15
4061.289357,1.021583E-15
4065.05313,1.009514E-15
4068.816903,1.036640E-15
4072.580676,1.007316E-15
4076.344449,1.009411E-15
4080.108222,1.019239E-15
4083.871995,9.661045E-16
4087.635768,9.878357E-16
4091.399541,9.931197E-16
4095.163314,9.516260E-16
4098.927088,9.601312E-16
4102.690861,1.006041E-15
4106.454634,9.907210E-16
4110.218407,9.551084E-16
4113.98218,9.252221E-16
4117.745953,1.008817E-15
4121.509726,1.041382E-15
4125.273499,9.793978E-16
4129.037272,9.670672E-16
4132.801045,1.004940E-15
4136.564818,9.875584E-16
4140.328591,9.800923E-16
4144.092364,1.003113E-15
4147.856137,9.897425E-16
4151.61991,9.456515E-16
4155.383683,9.571966E-16
4159.147456,9.787206E-16
4162.911229,9.267493E-16
4166.675002,9.445073E-16
4170.438775,1.009963E-15
4174.202548,9.311272E-16
4177.966321,9.077952E-16
4181.730095,9.442880E-16
4185.493868,9.308204E-16
4189.257641,9.828065E-16
4193.021414,9.480693E-16
4196.785187,9.446540E-16
4200.54896,9.945958E-16
4204.312733,9.623710E-16
4208.076506,9.398325E-16
4211.840279,9.452408E-16
4215.604052,9.570875E-16
4219.367825,9.635872E-16
4223.131598,9.310102E-16
4226.895371,9.398398E-16
4230.659144,9.632336E-16
4234.422917,9.399099E-16
4238.18669,9.495400E-16
4241.950463,9.331157E-16
4245.714236,9.303418E-16
4249.478009,9.495158E-16
4253.241782,9.304972E-16
4257.005555,9.288160E-16
4260.769329,9.316483E-16
4264.533102,9.272044E-16
4268.296875,8.750609E-16
4272.060648,8.580234E-16
4275.824421,9.171161E-16
4279.588194,9.229656E-16
4283.351967,9.038324E-16
4287.11574,9.246802E-16
4290.879513,9.156903E-16
4294.643286,8.968071E-16
4298.407059,9.376532E-16
4302.170832,9.193428E-16
4305.934605,9.038801E-16
4309.698378,9.078890E-16
4313.462151,9.386035E-16
4317.225924,9.420790E-16
4320.989697,9.798022E-16
4324.75347,9.384426E-16
4328.517243,9.277572E-16
4332.281016,9.318368E-16
4336.044789,9.067609E-16
4339.808563,9.318007E-16
4343.572336,9.673347E-16
4347.336109,9.489004E-16
4351.099882,9.605567E-16
4354.863655,9.715619E-16
4358.627428,9.918050E-16
4362.391201,9.825088E-16
4366.154974,9.822729E-16
4369.918747,1.006725E-15
4373.68252,1.020653E-15
4377.446293,9.747228E-16
4381.210066,1.016466E-15
4384.973839,1.054641E-15
4388.737612,1.042041E-15
4392.501385,1.007669E-15
4396.265158,1.003556E-15
4400.028931,1.003449E-15
4403.792704,1.033095E-15
4407.556477,1.059312E-15
4411.32025,1.055585E-15
4415.084023,1.019460E-15
4418.847797,1.030682E-15
4422.61157,1.060542E-15
4426.375343,1.028203E-15
4430.139116,1.031400E-15
4433.902889,1.098147E-15
4437.666662,1.101725E-15
4441.430435,1.069450E-15
4445.194208,1.095055E-15
4448.957981,1.154814E-15
4452.721754,1.137227E-15
4456.485527,1.110843E-15
4460.2493,1.175825E-15
4464.013073,1.128935E-15
4467.776846,1.142739E-15
4471.540619,1.184488E-15
4475.304392,1.237763E-15
4479.068165,1.256104E-15
4482.831938,1.215180E-15
4486.595711,1.210523E-15
4490.359484,1.248367E-15
4494.123257,1.274259E-15
4497.887031,1.305964E-15
4501.650804,1.297398E-15
4505.414577,1.316743E-15
4509.17835,1.301525E-15
4512.942123,1.327129E-15
4516.705896,1.361974E-15
4520.469669,1.366222E-15
4524.233442,1.361798E-15
4527.997215,1.440586E-15
4531.760988,1.412783E-15
4535.524761,1.384577E-15
4539.288534,1.430956E-15
4543.052307,1.409159E-15
4546.81608,1.444295E-15
4550.579853,1.476116E-15
4554.343626,1.478587E-15
4558.107399,1.500062E-15
4561.871172,1.478611E-15
4565.634945,1.508405E-15
4569.398718,1.484408E-15
4573.162491,1.449605E-15
4576.926264,1.509499E-15
4580.690038,1.503789E-15
4584.453811,1.540197E-15
4588.217584,1.510440E-15
4591.981357,1.492012E-15
4595.74513,1.475348E-15
4599.508903,1.451434E-15
4603.272676,1.480145E-15
4607.036449,1.494231E-15
4610.800222,1.492549E-15
4614.563995,1.414308E-15
4618.327768,1.420627E-15
4622.091541,1.475161E-15
4625.855314,1.453041E-15
4629.619087,1.395325E-15
4633.38286,1.402746E-15
4637.146633,1.429646E-15
4640.910406,1.375007E-15
4644.674179,1.373149E-15
4648.437952,1.349280E-15
4652.201725,1.343988E-15
4655.965498,1.301552E-15
4659.729272,1.279690E-15
4663.493045,1.303136E-15
4667.256818,1.256553E-15
4671.020591,1.241698E-15
4674.784364,1.243294E-15
4678.548137,1.200427E-15
4682.31191,1.223803E-15
4686.075683,1.191636E-15
4689.839456,1.151272E-15
4693.603229,1.194307E-15
4697.367002,1.204857E-15
4701.130775,1.166689E-15
4704.894548,1.120235E-15
4708.658321,1.109477E-15
4712.422094,1.127983E-15
4716.185867,1.144850E-15
4719.94964,1.108401E-15
4723.713413,1.112673E-15
4727.477186,1.125478E-15
4731.240959,1.047800E-15
4735.004732,1.078073E-15
4738.768506,1.038099E-15
4742.532279,1.019645E-15
4746.296052,1.014018E-15
4750.059825,1.044928E-15
4753.823598,1.058769E-15
4757.587371,1.039681E-15
4761.351144,1.047555E-15
4765.114917,1.038724E-15
4768.87869,1.012788E-15
4772.642463,1.012016E-15
4776.406236,1.041069E-15
4780.170009,1.045385E-15
4783.933782,1.028242E-15
4787.697555,1.065158E-15
4791.461328,1.092797E-15
4795.225101,1.085458E-15
4798.988874,1.026464E-15
4802.752647,9.944020E-16
4806.51642,1.003888E-15
4810.280193,1.025500E-15
4814.043966,1.067790E-15
4817.80774,1.075958E-15
4821.571513,1.054896E-15
4825.335286,1.053019E-15
4829.099059,1.099823E-15
4832.862832,1.126466E-15
4836.626605,1.090973E-15
4840.390378,1.107233E-15
4844.154151,1.110221E-15
4847.917924,1.116028E-15
4851.681697,1.088496E-15
4855.44547,1.105826E-15
4859.209243,1.109368E-15
4862.973016,1.134926E-15
4866.736789,1.109319E-15
4870.500562,1.110592E-15
4874.264335,1.096712E-15
4878.028108,1.089685E-15
4881.791881,1.106609E-15
4885.555654,1.129163E-15
4889.319427,1.130580E-15
4893.0832,1.203307E-15
4896.846974,1.209440E-15
4900.610747,1.232060E-15
4904.37452,1.228362E-15
4908.138293,1.182096E-15
4911.902066,1.152523E-15
4915.665839,1.161952E-15
4919.429612,1.153506E-15
4923.193385,1.164857E-15
4926.957158,1.133754E-15
4930.720931,1.142754E-15
4934.484704,1.162742E-15
4938.248477,1.192969E-15
4942.01225,1.204887E-15
4945.776023,1.171509E-15
4949.539796,1.153709E-15
4953.303569,1.203175E-15
4957.067342,1.204878E-15
4960.831115,1.183700E-15
4964.594888,1.196908E-15
4968.358661,1.202798E-15
4972.122434,1.220820E-15
4975.886208,1.184253E-15
4979.649981,1.172876E-15
4983.413754,1.194408E-15
4987.177527,1.199806E-15
4990.9413,1.237757E-15
4994.705073,1.259167E-15
4998.468846,1.278930E-15
5002.232619,1.340623E-15
5005.996392,1.340852E-15
5009.760165,1.245901E-15
5013.523938,1.204985E-15
5017.287711,1.179612E-15
5021.051484,1.185940E-15
5024.815257,1.207004E-15
5028.57903,1.236775E-15
5032.342803,1.246242E-15
5036.106576,1.299610E-15
5039.870349,1.336779E-15
5043.634122,1.326094E-15
5047.397895,1.363816E-15
5051.161668,1.292904E-15
5054.925441,1.202276E-15
5058.689215,1.228447E-15
5062.452988,1.240934E-15
5066.216761,1.208062E-15
5069.980534,1.214869E-15
5073.744307,1.196887E-15
5077.50808,1.181719E-15
5081.271853,1.196261E-15
5085.035626,1.200953E-15
5088.799399,1.219874E-15
5092.563172,1.189464E-15
5096.326945,1.204218E-15
5100.090718,1.208685E-15
5103.854491,1.202044E-15
5107.618264,1.199802E-15
5111.382037,1.219350E-15
5115.14581,1.212532E-15
5118.909583,1.217108E-15
5122.673356,1.246666E-15
5126.437129,1.259193E-15
5130.200902,1.287733E-15
5133.964675,1.280287E-15
5137.728449,1.283948E-15
5141.492222,1.259060E-15
5145.255995,1.293074E-15
5149.019768,1.315824E-15
5152.783541,1.297074E-15
5156.547314,1.317452E-15
5160.311087,1.343516E-15
5164.07486,1.388800E-15
5167.838633,1.364394E-15
5171.602406,1.317747E-15
5175.366179,1.356531E-15
5179.129952,1.375313E-15
5182.893725,1.429902E-15
5186.657498,1.421468E-15
5190.421271,1.448409E-15
5194.185044,1.519782E-15
5197.948817,1.486537E-15
5201.71259,1.483247E-15
5205.476363,1.491926E-15
5209.240136,1.544532E-15
5213.003909,1.541626E-15
5216.767683,1.595020E-15
5220.531456,1.561063E-15
5224.295229,1.569282E-15
5228.059002,1.578516E-15
5231.822775,1.585490E-15
5235.586548,1.610278E-15
5239.350321,1.622404E-15
5243.114094,1.626658E-15
5246.877867,1.632050E-15
5250.64164,1.652295E-15
5254.405413,1.646750E-15
5258.169186,1.684672E-15
5261.932959,1.681420E-15
5265.696732,1.672754E-15
5269.460505,1.668677E-15
5273.224278,1.682887E-15
5276.988051,1.684051E-15
5280.751824,1.656987E-15
5284.515597,1.693421E-15
5288.27937,1.762744E-15
5292.043143,1.763390E-15
5295.806917,1.733804E-15
5299.57069,1.734905E-15
5303.334463,1.773622E-15
5307.098236,1.767555E-15
5310.862009,1.765381E-15
5314.625782,1.758379E-15
5318.389555,1.754144E-15
5322.153328,1.732660E-15
5325.917101,1.721347E-15
5329.680874,1.739015E-15
5333.444647,1.728081E-15
5337.20842,1.757621E-15
5340.972193,1.763863E-15
5344.735966,1.754473E-15
5348.499739,1.777594E-15
5352.263512,1.738828E-15
5356.027285,1.734100E-15
5359.791058,1.746582E-15
5363.554831,1.733200E-15
5367.318604,1.762217E-15
5371.082377,1.704010E-15
5374.846151,1.747908E-15
5378.609924,1.737453E-15
5382.373697,1.679276E-15
5386.13747,1.719331E-15
5389.901243,1.728475E-15
5393.665016,1.700390E-15
5397.428789,1.706795E-15
5401.192562,1.678817E-15
5404.956335,1.682217E-15
5408.720108,1.695664E-15
5412.483881,1.651065E-15
5416.247654,1.613628E-15
5420.011427,1.625564E-15
5423.7752,1.664866E-15
5427.538973,1.643625E-15
5431.302746,1.607848E-15
5435.066519,1.638678E-15
5438.830292,1.657898E-15
5442.594065,1.639205E-15
5446.357838,1.646672E-15
5450.121611,1.654438E-15
5453.885385,1.685011E-15
5457.649158,1.656399E-15
5461.412931,1.635956E-15
5465.176704,1.637935E-15
5468.940477,1.622368E-15
5472.70425,1.598531E-15
5476.468023,1.613028E-15
5480.231796,1.593757E-15
5483.995569,1.565178E-15
5487.759342,1.561751E-15
5491.523115,1.556702E-15
5495.286888,1.576779E-15
5499.050661,1.564761E-15
5502.814434,1.539725E-15
5506.578207,1.539424E-15
5510.34198,1.498265E-15
5514.105753,1.499023E-15
5517.869526,1.470492E-15
5521.633299,1.432599E-15
5525.397072,1.412158E-15
5529.160845,1.394260E-15
5532.924618,1.433892E-15
5536.688392,1.347266E-15
5540.452165,1.383850E-15
5544.215938,1.355139E-15
5547.979711,1.329696E-15
5551.743484,1.336639E-15
5555.507257,1.275969E-15
5559.27103,1.288834E-15
5563.034803,1.263112E-15
5566.798576,1.242456E-15
5570.562349,1.186747E-15
5574.326122,1.168672E-15
5578.089895,1.191485E-15
5581.853668,1.262349E-15
5585.617441,1.161929E-15
5589.381214,1.106980E-15
5593.144987,1.115412E-15
5596.90876,1.088692E-15
5600.672533,1.082190E-15
5604.436306,1.070044E-15
5608.200079,1.069206E-15
5611.963852,1.039142E-15
5615.727626,1.037871E-15
5619.491399,1.061369E-15
5623.255172,1.033471E-15
5627.018945,9.985219E-16
5630.782718,9.963529E-16
5634.546491,9.778859E-16
5638.310264,9.132303E-16
5642.074037,9.231787E-16
5645.83781,9.181856E-16
5649.601583,9.041085E-16
5653.365356,8.939188E-16
5657.129129,8.462360E-16
5660.892902,8.492325E-16
5664.656675,8.192068E-16
5668.420448,8.149752E-16
5672.184221,8.137941E-16
5675.947994,8.269836E-16
5679.711767,7.964775E-16
5683.47554,7.629258E-16
5687.239313,7.938186E-16
5691.003086,7.982387E-16
5694.76686,7.711710E-16
5698.530633,7.792069E-16
5702.294406,8.015789E-16
5706.058179,8.024137E-16
5709.821952,7.335981E-16
5713.585725,8.009780E-16
5717.349498,7.951661E-16
5721.113271,7.836924E-16
5724.877044,7.839481E-16
5728.640817,7.565780E-16
5732.40459,7.705225E-16
5736.168363,7.504943E-16
5739.932136,7.298184E-16
5743.695909,7.834112E-16
5747.459682,7.848156E-16
5751.223455,7.747901E-16
5754.987228,7.823856E-16
5758.751001,7.923385E-16
5762.514774,7.935338E-16
5766.278547,8.101691E-16
5770.04232,7.964128E-16
5773.806094,8.098045E-16
5777.569867,8.199452E-16
5781.33364,8.053590E-16
5785.097413,8.131731E-16
5788.861186,8.501623E-16
5792.624959,9.181510E-16
5796.388732,9.040018E-16
5800.152505,8.550485E-16
5803.916278,8.831311E-16
5807.680051,9.291669E-16
5811.443824,9.095637E-16
5815.207597,9.177281E-16
5818.97137,9.572980E-16
5822.735143,9.501037E-16
5826.498916,9.531146E-16
5830.262689,9.538505E-16
5834.026462,9.631611E-16
5837.790235,1.028215E-15
5841.554008,1.008032E-15
5845.317781,1.023207E-15
5849.081554,1.023209E-15
5852.845328,1.016059E-15
5856.609101,1.067168E-15
5860.372874,1.040741E-15
5864.136647,1.058439E-15
5867.90042,1.096140E-15
5871.664193,1.108569E-15
5875.427966,1.107006E-15
5879.191739,1.120391E-15
5882.955512,1.071562E-15
5886.719285,1.079732E-15
5890.483058,1.100741E-15
5894.246831,1.121529E-15
5898.010604,1.119577E-15
5901.774377,1.149459E-15
5905.53815,1.156670E-15
5909.301923,1.178583E-15
5913.065696,1.211613E-15
5916.829469,1.206727E-15
5920.593242,1.179557E-15
5924.357015,1.214041E-15
5928.120788,1.213281E-15
5931.884561,1.222296E-15
5935.648335,1.277028E-15
5939.412108,1.216546E-15
5943.175881,1.201579E-15
5946.939654,1.250910E-15
5950.703427,1.258243E-15
5954.4672,1.221494E-15
5958.230973,1.236495E-15
5961.994746,1.239868E-15
5965.758519,1.211995E-15
5969.522292,1.216752E-15
5973.286065,1.235650E-15
5977.049838,1.210683E-15
5980.813611,1.172762E-15
5984.577384,1.191140E-15
5988.341157,1.206824E-15
5992.10493,1.190868E-15
5995.868703,1.125898E-15
5999.632476,1.085404E-15
6003.396249,1.123756E-15
6007.160022,1.145133E-15
6010.923795,1.118760E-15
6014.687569,1.088298E-15
6018.451342,1.116429E-15
6022.215115,1.056494E-15
6025.978888,1.049377E-15
6029.742661,1.076582E-15
6033.506434,1.072854E-15
6037.270207,1.077456E-15
6041.03398,1.069786E-15
6044.797753,1.065636E-15
6048.561526,1.039765E-15
6052.325299,1.004583E-15
6056.089072,1.003568E-15
6059.852845,1.068914E-15
6063.616618,1.068054E-15
6067.380391,1.036232E-15
6071.144164,1.035944E-15
6074.907937,1.061868E-15
6078.67171,1.062946E-15
6082.435483,1.049061E-15
6086.199256,1.030953E-15
6089.963029,1.045500E-15
6093.726803,1.014613E-15
6097.490576,1.003067E-15
6101.254349,1.023915E-15
6105.018122,1.021713E-15
6108.781895,1.017105E-15
6112.545668,1.007574E-15
6116.309441,1.000936E-15
6120.073214,9.934198E-16
6123.836987,9.801908E-16
6127.60076,1.007289E-15
6131.364533,1.006625E-15
6135.128306,9.624473E-16
6138.892079,9.927108E-16
6142.655852,1.025406E-15
6146.419625,1.035251E-15
6150.183398,1.041320E-15
6153.947171,1.064013E-15
6157.710944,1.035240E-15
6161.474717,1.002157E-15
6165.23849,1.028828E-15
6169.002263,9.988012E-16
6172.766037,1.034425E-15
6176.52981,1.038910E-15
6180.293583,1.057614E-15
6184.057356,1.054977E-15
6187.821129,1.035252E-15
6191.584902,1.075501E-15
6195.348675,1.089262E-15
6199.112448,1.083982E-15
6202.876221,1.057068E-15
6206.639994,1.081567E-15
6210.403767,1.110330E-15
6214.16754,1.110575E-15
6217.931313,1.079835E-15
6221.695086,1.084725E-15
6225.458859,1.048664E-15
6229.222632,1.087484E-15
6232.986405,1.104857E-15
6236.750178,1.130588E-15
6240.513951,1.123329E-15
6244.277724,1.154522E-15
6248.041497,1.141083E-15
6251.805271,1.135788E-15
6255.569044,1.143969E-15
6259.332817,1.157550E-15
6263.09659,1.201954E-15
6266.860363,1.191515E-15
6270.624136,1.182150E-15
6274.387909,1.158120E-15
6278.151682,1.160219E-15
6281.915455,1.167943E-15
6285.679228,1.169111E-15
6289.443001,1.237515E-15
6293.206774,1.255014E-15
6296.970547,1.266780E-15
6300.73432,1.255003E-15
6304.498093,1.243376E-15
6308.261866,1.222981E-15
6312.025639,1.260126E-15
6315.789412,1.263145E-15
6319.553185,1.245376E-15
6323.316958,1.248948E-15
6327.080731,1.246041E-15
6330.844505,1.292085E-15
6334.608278,1.291412E-15
6338.372051,1.276869E-15
6342.135824,1.301189E-15
6345.899597,1.326430E-15
6349.66337,1.338855E-15
6353.427143,1.358614E-15
6357.190916,1.369527E-15
6360.954689,1.318282E-15
6364.718462,1.374325E-15
6368.482235,1.405757E-15
6372.246008,1.375622E-15
6376.009781,1.388976E-15
6379.773554,1.378385E-15
6383.537327,1.391681E-15
6387.3011,1.375155E-15
6391.064873,1.381431E-15
6394.828646,1.382175E-15
6398.592419,1.389864E-15
6402.356192,1.391790E-15
6406.119965,1.419495E-15
6409.883738,1.353854E-15
6413.647512,1.361592E-15
6417.411285,1.360910E-15
6421.175058,1.355432E-15
6424.938831,1.369038E-15
6428.702604,1.357677E-15
6432.466377,1.319483E-15
6436.23015,1.331220E-15
6439.993923,1.362805E-15
6443.757696,1.372349E-15
6447.521469,1.356178E-15
6451.285242,1.351140E-15
6455.049015,1.308965E-15
6458.812788,1.326402E-15
6462.576561,1.311169E-15
6466.340334,1.268406E-15
6470.104107,1.271132E-15
6473.86788,1.281898E-15
6477.631653,1.259695E-15
6481.395426,1.233434E-15
6485.159199,1.230742E-15
6488.922972,1.238650E-15
6492.686746,1.237346E-15
6496.450519,1.227902E-15
6500.214292,1.214461E-15
6503.978065,1.209743E-15
6507.741838,1.233083E-15
6511.505611,1.212377E-15
6515.269384,1.214247E-15
6519.033157,1.221889E-15
6522.79693,1.182470E-15
6526.560703,1.152167E-15
6530.324476,1.157066E-15
6534.088249,1.139505E-15
6537.852022,1.152180E-15
6541.615795,1.161717E-15
6545.379568,1.113518E-15
6549.143341,1.120714E-15
6552.907114,1.119949E-15
6556.670887,1.125169E-15
6560.43466,1.073826E-15
6564.198433,1.072434E-15
6567.962206,1.082717E-15
6571.72598,1.057119E-15
6575.489753,1.083730E-15
6579.253526,1.086615E-15
6583.017299,1.053782E-15
6586.781072,1.030664E-15
6590.544845,1.031575E-15
6594.308618,1.014005E-15
6598.072391,9.818483E-16
6601.836164,9.792148E-16
6605.599937,1.037952E-15
6609.36371,1.045581E-15
6613.127483,1.065299E-15
6616.891256,1.200620E-15
6620.655029,1.241674E-15
6624.418802,1.118131E-15
6628.182575,9.989538E-16
6631.946348,9.478306E-16
6635.710121,9.363852E-16
6639.473894,9.089840E-16
6643.237667,9.081846E-16
6647.00144,9.103674E-16
6650.765214,8.776118E-16
6654.528987,8.623755E-16
6658.29276,8.633602E-16
6662.056533,8.493174E-16
6665.820306,8.509169E-16
6669.584079,8.321695E-16
6673.347852,8.253231E-16
6677.111625,8.179875E-16
6680.875398,8.000200E-16
6684.639171,7.944903E-16
6688.402944,8.154888E-16
6692.166717,8.099640E-16
6695.93049,7.932881E-16
6699.694263,7.770922E-16
6703.458036,7.860481E-16
6707.221809,7.636783E-16
6710.985582,7.492516E-16
6714.749355,7.778471E-16
6718.513128,7.379511E-16
6722.276901,7.249370E-16
6726.040674,7.429461E-16
6729.804448,7.307211E-16
6733.568221,6.918012E-16
6737.331994,7.062365E-16
6741.095767,7.227787E-16
6744.85954,7.143566E-16
6748.623313,6.918667E-16
6752.387086,7.213579E-16
6756.150859,7.076634E-16
